,Sensor No,Temp,Time
69,12,27.1712,2021-05-31 15:35:57
70,12,26.9652,2021-05-31 15:57:56
71,12,26.8781,2021-06-01 07:44:25
72,12,27.3777,2021-06-01 08:07:06
73,12,27.8822,2021-06-01 08:27:17
74,12,27.8822,2021-06-01 08:30:15
75,12,27.8822,2021-06-01 08:32:28
76,12,27.8822,2021-06-01 08:37:50
77,12,27.8822,2021-06-01 08:38:31
78,12,27.8822,2021-06-01 08:39:34
79,12,27.8822,2021-06-01 08:41:16
80,12,27.8822,2021-06-01 08:44:05
81,12,28.0901,2021-06-01 08:49:26
82,12,28.0901,2021-06-01 08:49:44
83,12,28.0901,2021-06-01 08:50:28
84,12,28.0901,2021-06-01 08:52:06
85,12,28.0901,2021-06-01 08:53:04
86,12,28.0901,2021-06-01 08:58:30
87,12,28.0901,2021-06-01 09:02:15
88,12,28.0901,2021-06-01 09:11:39
89,12,28.1191,2021-06-01 09:17:09
90,12,28.0992,2021-06-01 09:46:02
91,12,28.0992,2021-06-01 09:46:41
92,12,28.0992,2021-06-01 09:47:42
93,12,28.0992,2021-06-01 09:48:12
94,12,28.0992,2021-06-01 09:48:26
95,12,28.0992,2021-06-01 09:49:26
96,12,28.0992,2021-06-01 09:52:35
97,12,28.0992,2021-06-01 09:53:42
98,12,28.0992,2021-06-01 09:57:12
99,12,28.0992,2021-06-01 09:58:43
100,12,28.0992,2021-06-01 09:59:14
101,12,28.0992,2021-06-01 10:00:58
102,12,28.0992,2021-06-01 10:01:42
103,12,28.0992,2021-06-01 10:02:15
104,12,28.0992,2021-06-01 10:02:37
105,12,28.0992,2021-06-01 10:02:53
106,12,28.0992,2021-06-01 10:03:11
107,12,28.0992,2021-06-01 10:03:23
108,12,28.0992,2021-06-01 10:06:14
109,12,28.0992,2021-06-01 10:06:41
110,12,28.1249,2021-06-01 10:15:34
111,12,28.1249,2021-06-01 10:18:34
112,12,28.1249,2021-06-01 10:21:18
113,12,28.1249,2021-06-01 10:22:04
114,12,28.1249,2021-06-01 10:22:15
115,12,28.1249,2021-06-01 10:22:25
116,12,28.1249,2021-06-01 10:22:33
117,12,28.1249,2021-06-01 10:28:11
118,12,28.1249,2021-06-01 10:28:16
119,12,28.1249,2021-06-01 10:28:21
120,12,28.1249,2021-06-01 10:28:26
121,12,28.1249,2021-06-01 10:28:30
122,12,28.1249,2021-06-01 10:28:35
123,12,28.1249,2021-06-01 10:28:39
124,12,28.1249,2021-06-01 10:28:44
125,12,28.1249,2021-06-01 10:28:48
126,12,28.1249,2021-06-01 10:29:30
127,12,28.1249,2021-06-01 10:29:52
128,12,28.1249,2021-06-01 10:30:03
129,12,28.0847,2021-06-01 10:52:32
130,12,28.0847,2021-06-01 10:55:26
131,12,28.0847,2021-06-01 10:57:29
132,12,28.0847,2021-06-01 10:58:54
133,12,28.0847,2021-06-01 10:59:46
134,12,28.1134,2021-06-01 11:25:52
135,12,28.0245,2021-06-01 11:55:39
136,12,28.0245,2021-06-01 12:01:52
137,12,27.8423,2021-06-01 12:51:26
138,12,27.8423,2021-06-01 12:51:46
139,12,27.8423,2021-06-01 12:54:46
140,12,27.8423,2021-06-01 12:55:26
141,12,27.8423,2021-06-01 12:57:59
142,12,27.8423,2021-06-01 12:58:17
143,12,27.8423,2021-06-01 12:59:01
144,12,27.8423,2021-06-01 12:59:56
145,12,27.8423,2021-06-01 13:01:09
146,12,27.8423,2021-06-01 13:01:19
147,12,27.8423,2021-06-01 13:09:28
148,12,27.8423,2021-06-01 13:10:01
149,12,27.8423,2021-06-01 13:16:44
150,12,27.8423,2021-06-01 13:17:05
151,12,27.8423,2021-06-01 13:17:52
152,12,27.7496,2021-06-01 13:30:40
153,12,27.7496,2021-06-01 13:33:18
154,12,22.1206,2021-06-01 13:35:35
155,12,22.1206,2021-06-01 13:35:49
156,12,27.7496,2021-06-01 13:36:59
157,12,22.1206,2021-06-01 13:39:43
158,12,27.7496,2021-06-01 13:42:16
159,12,27.7496,2021-06-01 13:42:34
160,12,27.7496,2021-06-01 13:43:50
161,12,27.7496,2021-06-01 13:46:10
162,12,27.6853,2021-06-01 13:49:06
163,12,27.6853,2021-06-01 13:49:41
164,12,27.6853,2021-06-01 13:50:38
165,12,27.6853,2021-06-01 13:53:04
166,12,27.6853,2021-06-01 13:55:29
167,12,27.6853,2021-06-01 13:56:46
168,12,27.6853,2021-06-01 14:01:01
169,12,27.6853,2021-06-01 14:01:27
170,12,27.6853,2021-06-01 14:01:49
171,12,27.6853,2021-06-01 14:02:10
172,12,27.6853,2021-06-01 14:02:41
173,12,27.6853,2021-06-01 14:03:10
174,12,27.6853,2021-06-01 14:05:27
175,12,27.6853,2021-06-01 14:05:47
176,12,27.6853,2021-06-01 14:06:38
177,12,27.6853,2021-06-01 14:09:39
178,12,27.6853,2021-06-01 14:09:53
179,12,27.6853,2021-06-01 14:10:54
180,12,27.6853,2021-06-01 14:11:06
181,12,27.6853,2021-06-01 14:11:24
182,12,27.6853,2021-06-01 14:11:36
183,12,27.6853,2021-06-01 14:11:55
184,12,27.7547,2021-06-01 14:21:59
185,12,27.7547,2021-06-01 14:22:19
186,12,27.7547,2021-06-01 14:22:49
187,12,27.7547,2021-06-01 14:23:01
188,12,27.7547,2021-06-01 14:23:13
189,12,27.7547,2021-06-01 14:23:26
190,12,27.7547,2021-06-01 14:23:37
191,12,27.7547,2021-06-01 14:45:19
192,12,27.7547,2021-06-01 14:47:12
193,12,27.7547,2021-06-01 14:47:26
194,12,27.7547,2021-06-01 14:47:56
195,12,27.7547,2021-06-01 14:48:05
196,12,27.865,2021-06-01 14:51:22
197,12,27.865,2021-06-01 14:56:59
198,12,27.865,2021-06-01 14:57:42
199,12,27.865,2021-06-01 14:58:26
200,12,27.865,2021-06-01 14:58:55
201,12,27.865,2021-06-01 14:59:24
202,12,27.865,2021-06-01 14:59:46
203,12,27.865,2021-06-01 15:00:23
204,12,27.865,2021-06-01 15:00:44
205,12,27.865,2021-06-01 15:01:24
206,12,27.865,2021-06-01 15:01:36
207,12,27.865,2021-06-01 15:07:32
208,12,27.865,2021-06-01 15:10:29
209,12,27.8592,2021-06-01 15:25:10
210,12,27.8592,2021-06-01 15:26:03
211,12,27.8592,2021-06-01 15:26:13
212,12,27.8592,2021-06-01 15:26:38
213,12,27.8592,2021-06-01 15:28:24
214,12,27.8592,2021-06-01 15:30:08
215,12,27.8592,2021-06-01 15:33:08
216,12,27.8592,2021-06-01 15:36:16
217,12,27.8592,2021-06-01 15:38:00
218,12,27.8592,2021-06-01 15:38:13
219,12,27.72,2021-06-01 15:52:19
220,12,27.72,2021-06-01 15:53:16
221,12,27.72,2021-06-01 15:54:14
222,12,27.72,2021-06-01 15:55:31
223,12,27.72,2021-06-01 15:56:00
224,12,27.72,2021-06-01 15:56:24
225,12,27.6795,2021-06-01 17:26:38
226,12,26.2555,2021-06-02 08:00:23
227,12,26.2555,2021-06-02 08:03:18
228,12,26.2555,2021-06-02 08:04:57
229,12,26.2555,2021-06-02 08:15:29
230,12,26.2555,2021-06-02 08:16:12
231,12,26.2555,2021-06-02 08:16:37
232,12,26.2555,2021-06-02 08:16:51
233,12,26.2555,2021-06-02 08:17:20
234,12,26.2555,2021-06-02 08:18:45
235,12,26.2555,2021-06-02 08:19:38
236,12,26.2555,2021-06-02 08:20:39
237,12,26.2555,2021-06-02 08:22:10
238,12,26.2555,2021-06-02 08:22:35
239,12,26.2555,2021-06-02 08:23:06
240,12,26.2555,2021-06-02 08:24:13
241,12,26.2555,2021-06-02 08:25:01
242,12,26.2555,2021-06-02 08:26:01
243,12,26.4866,2021-06-02 08:30:43
244,12,26.4866,2021-06-02 08:31:23
245,12,26.4866,2021-06-02 08:33:24
246,12,26.4866,2021-06-02 08:33:37
247,12,26.4866,2021-06-02 08:37:00
248,12,26.4866,2021-06-02 08:37:31
249,12,26.4866,2021-06-02 08:38:22
250,12,26.4866,2021-06-02 08:38:51
251,12,26.4866,2021-06-02 08:39:01
252,12,26.4866,2021-06-02 08:39:31
253,12,26.4866,2021-06-02 08:40:10
254,12,26.4866,2021-06-02 08:42:25
255,12,26.4866,2021-06-02 08:42:42
256,12,26.4866,2021-06-02 08:43:00
257,12,26.4866,2021-06-02 08:49:26
258,12,26.4866,2021-06-02 08:52:06
259,12,26.4866,2021-06-02 08:53:23
260,12,26.4866,2021-06-02 08:53:54
261,12,26.4866,2021-06-02 08:54:06
262,12,26.4866,2021-06-02 08:54:15
263,12,26.4866,2021-06-02 08:54:26
264,12,26.4866,2021-06-02 08:54:35
265,12,26.4866,2021-06-02 08:54:45
266,12,26.4866,2021-06-02 08:54:59
267,12,26.4866,2021-06-02 08:55:21
268,12,26.4866,2021-06-02 08:55:41
269,12,26.705,2021-06-02 09:35:06
270,12,26.705,2021-06-02 09:41:28
271,12,26.705,2021-06-02 09:44:37
272,12,26.705,2021-06-02 09:52:56
273,12,26.9097,2021-06-02 10:08:59
274,12,26.9097,2021-06-02 10:09:27
275,12,26.9097,2021-06-02 10:10:16
276,12,26.9097,2021-06-02 10:13:03
277,12,26.9097,2021-06-02 10:13:31
278,12,26.9097,2021-06-02 10:26:01
279,12,27.5653,2021-06-02 10:27:57
280,12,27.5653,2021-06-02 10:36:05
281,12,27.5653,2021-06-02 10:36:18
282,12,27.5653,2021-06-02 10:37:05
283,12,27.5653,2021-06-02 10:38:38
284,12,27.5653,2021-06-02 10:40:32
285,12,27.5653,2021-06-02 10:40:45
286,12,27.5653,2021-06-02 10:46:05
287,12,27.5653,2021-06-02 10:46:51
288,12,27.5653,2021-06-02 10:55:18
289,12,27.6816,2021-06-02 11:04:52
290,12,27.6816,2021-06-02 11:07:24
291,12,27.6816,2021-06-02 11:17:54
292,12,27.6816,2021-06-02 11:20:42
293,12,27.6816,2021-06-02 11:21:32
294,12,27.6816,2021-06-02 11:21:57
295,12,27.6816,2021-06-02 11:22:40
296,12,27.6816,2021-06-02 11:24:41
297,12,27.8325,2021-06-02 11:35:53
298,12,27.8325,2021-06-02 11:36:26
299,12,27.8325,2021-06-02 11:37:16
300,12,27.8325,2021-06-02 11:38:08
301,12,27.8325,2021-06-02 11:40:04
302,12,27.8325,2021-06-02 11:40:21
303,12,27.8325,2021-06-02 11:41:49
304,12,27.8325,2021-06-02 11:42:35
305,12,27.8325,2021-06-02 11:42:46
306,12,27.8325,2021-06-02 11:43:00
307,12,27.8325,2021-06-02 11:44:48
308,12,27.8325,2021-06-02 11:45:16
309,12,27.8325,2021-06-02 11:46:30
310,12,27.8325,2021-06-02 11:46:45
311,12,27.8325,2021-06-02 11:47:20
312,12,27.8325,2021-06-02 11:50:42
313,12,27.8325,2021-06-02 11:53:21
314,12,27.8325,2021-06-02 11:54:17
315,12,27.9287,2021-06-02 12:43:37
316,12,27.9143,2021-06-02 13:50:13
317,12,28.0933,2021-06-02 16:24:12
318,12,28.0933,2021-06-02 16:25:11
319,12,28.0933,2021-06-02 16:25:37
320,12,28.0933,2021-06-02 16:26:10
321,12,28.0933,2021-06-02 16:29:54
322,12,28.0933,2021-06-02 16:30:56
323,12,27.8618,2021-06-02 16:39:19
324,12,27.8618,2021-06-02 16:40:23
325,12,27.8618,2021-06-02 16:40:33
326,12,27.0816,2021-06-02 18:20:30
327,12,25.2331,2021-06-03 07:44:24
328,12,25.2331,2021-06-03 07:45:09
329,12,25.6075,2021-06-03 07:45:24
330,12,25.6075,2021-06-03 07:45:36
331,12,25.6075,2021-06-03 07:46:10
332,12,25.6075,2021-06-03 07:46:51
333,12,25.6075,2021-06-03 07:47:55
334,12,25.6075,2021-06-03 07:49:02
335,12,25.6075,2021-06-03 07:50:06
336,12,25.6075,2021-06-03 07:53:14
337,12,25.6075,2021-06-03 07:53:37
338,12,25.6075,2021-06-03 07:55:01
339,12,25.6075,2021-06-03 07:55:38
340,12,25.6075,2021-06-03 07:56:18
341,12,25.6075,2021-06-03 08:07:35
342,12,25.6075,2021-06-03 08:12:44
343,12,25.6075,2021-06-03 08:13:08
344,12,25.6075,2021-06-03 08:13:23
345,12,25.9673,2021-06-03 08:21:41
346,12,25.9673,2021-06-03 08:22:54
347,12,25.9673,2021-06-03 08:23:42
348,12,25.9673,2021-06-03 08:26:50
349,12,25.9673,2021-06-03 08:27:25
350,12,25.9673,2021-06-03 08:27:46
351,12,25.9673,2021-06-03 08:28:47
352,12,25.9673,2021-06-03 08:29:27
353,12,25.9673,2021-06-03 08:30:57
354,12,25.9673,2021-06-03 08:31:09
355,12,25.9673,2021-06-03 08:31:43
356,12,25.9673,2021-06-03 08:32:17
357,12,25.9673,2021-06-03 08:33:08
358,12,26.2711,2021-06-03 08:46:55
359,12,26.2711,2021-06-03 08:48:29
360,12,26.2711,2021-06-03 08:48:50
361,12,26.2711,2021-06-03 08:49:43
362,12,26.2711,2021-06-03 08:53:15
363,12,26.2711,2021-06-03 08:54:27
364,12,26.2711,2021-06-03 08:55:38
365,12,26.2711,2021-06-03 08:57:20
366,12,26.2711,2021-06-03 08:57:35
367,12,26.2711,2021-06-03 08:57:55
368,12,26.2711,2021-06-03 08:58:13
369,12,26.2711,2021-06-03 08:58:26
370,12,26.2711,2021-06-03 08:58:54
371,12,26.2711,2021-06-03 09:02:00
372,12,27.5799,2021-06-03 10:58:52
373,12,27.6208,2021-06-03 11:19:19
374,12,27.6208,2021-06-03 11:42:16
375,12,27.6208,2021-06-03 11:43:13
376,12,27.6208,2021-06-03 11:45:02
377,12,27.7746,2021-06-03 11:45:29
378,12,27.6705,2021-06-03 12:40:11
379,12,27.6675,2021-06-03 12:53:42
380,12,27.7716,2021-06-03 14:07:08
381,12,27.629,2021-06-03 14:31:28
382,12,27.5392,2021-06-03 14:53:37
383,12,27.5392,2021-06-03 15:06:24
384,12,27.5392,2021-06-03 15:12:36
385,12,27.5392,2021-06-03 15:13:35
386,12,27.5392,2021-06-03 15:14:49
387,12,27.5392,2021-06-03 15:15:38
388,12,27.3798,2021-06-03 15:16:38
389,12,27.3798,2021-06-03 15:17:33
390,12,27.3798,2021-06-03 15:17:58
391,12,27.3798,2021-06-03 15:18:34
392,12,27.3798,2021-06-03 15:21:11
393,12,27.3798,2021-06-03 15:22:58
394,12,27.3798,2021-06-03 15:23:34
395,12,27.3798,2021-06-03 15:24:21
396,12,27.3798,2021-06-03 15:25:15
397,12,27.3798,2021-06-03 15:26:34
398,12,27.3798,2021-06-03 15:32:48
399,12,27.3798,2021-06-03 15:33:04
400,12,27.3798,2021-06-03 15:33:23
401,12,27.3798,2021-06-03 15:33:58
402,12,27.3798,2021-06-03 15:34:23
403,12,27.3798,2021-06-03 15:34:37
404,12,27.3798,2021-06-03 15:35:15
405,12,27.3798,2021-06-03 15:40:02
406,12,27.3798,2021-06-03 15:42:57
407,12,27.3798,2021-06-03 15:45:06
408,12,27.3798,2021-06-03 15:45:27
409,12,27.5073,2021-06-03 15:46:46
410,12,27.5073,2021-06-03 15:47:50
411,12,27.5073,2021-06-03 15:53:03
412,12,27.5073,2021-06-03 15:53:35
413,12,27.4638,2021-06-03 16:25:23
414,12,27.4638,2021-06-03 16:28:17
415,12,27.4638,2021-06-03 16:29:30
416,12,27.4638,2021-06-03 16:29:54
417,12,27.4638,2021-06-03 16:30:23
418,12,27.4638,2021-06-03 16:30:35
419,12,27.4638,2021-06-03 16:30:47
420,12,27.4638,2021-06-03 16:31:17
421,12,27.4638,2021-06-03 16:31:51
422,12,27.4638,2021-06-03 16:32:13
423,12,27.4638,2021-06-03 16:33:01
424,12,27.4638,2021-06-03 16:33:13
425,12,27.4638,2021-06-03 16:33:46
426,12,27.4638,2021-06-03 16:34:16
